427039000,427039999,1,1,1,1,1,C
427570000,427570999,1,1,1,1,1,D
427571000,427571999,1,1,1,1,1,D
433666000,433666999,1,1,1,1,1,C
433667000,433667999,1,1,1,1,1,C
433670000,433670999,1,1,1,1,1,D
434061000,434061999,1,1,1,1,1,D
434062000,434062999,1,1,1,1,1,D
434910000,434910999,1,1,1,1,1,C
435744000,435744999,1,1,1,1,1,C
435745000,435745999,1,1,1,1,1,C
436718000,436718999,1,1,1,1,1,C
436728000,436728999,1,1,1,1,1,C
436738000,436738999,1,1,1,1,1,C
436742000,436742999,1,1,1,1,1,D
436745000,436745999,1,1,1,1,1,C
436748000,436748999,1,1,1,1,1,C
438088000,438088999,1,1,1,1,1,C
438125000,438125999,1,1,1,1,1,C
438126000,438126999,1,1,1,1,1,C
438588000,438588999,1,1,1,1,1,D
439188000,439188999,1,1,1,1,1,C
439225000,439225999,1,1,1,1,1,C
439226000,439226999,1,1,1,1,1,C
439227000,439227999,1,1,1,1,1,C
442729000,442729999,1,1,1,1,1,D
442730000,442730999,1,1,1,1,1,D
451289000,451289999,1,1,1,1,1,C
451290000,451290999,1,1,1,1,1,C
451804000,451804999,1,1,1,1,1,C
451810000,451810999,1,1,1,1,1,C
451811000,451811999,1,1,1,1,1,C
453242000,453242999,1,1,1,1,1,C
456351000,456351999,1,1,1,1,1,D
456418000,456418999,1,1,1,1,1,C
458060000,458069999,1,1,1,1,1,C
458071000,458071999,1,1,1,1,1,C
458123000,458123999,1,1,1,1,1,C
458124000,458124999,1,1,1,1,1,C
458441000,458441999,1,1,1,1,1,C
461982000,461982999,1,1,1,1,1,C
463758000,463758999,1,1,1,1,1,C
464580000,464580999,1,1,1,1,1,C
468203000,468203999,1,1,1,1,1,D
472067000,472067999,1,1,1,1,1,D
472068000,472068999,1,1,1,1,1,D
479228000,479228999,1,1,1,1,1,C
479229000,479229999,1,1,1,1,1,C
481699000,481699999,1,1,1,1,1,C
483536000,483536999,1,1,1,1,1,C
486466000,486466999,1,1,1,1,1,C
486493000,486493999,1,1,1,1,1,C
486494000,486494999,1,1,1,1,1,C
486861000,486861999,1,1,1,1,1,C
487013000,487013999,1,1,1,1,1,C
489592000,489592999,1,1,1,1,1,C
489734000,489734999,1,1,1,1,1,C
489735000,489735999,1,1,1,1,1,C
489736000,489736999,1,1,1,1,1,C
491020000,491029999,1,1,1,1,1,C
491031000,491031999,1,1,1,1,1,C
491032000,491032999,1,1,1,1,1,C
491035000,491035999,1,1,1,1,1,C
491037000,491037999,1,1,1,1,1,C
491038000,491038999,1,1,1,1,1,C
491040000,491049999,1,1,1,1,1,C
498451000,498451999,1,1,1,1,1,C
510529000,510529999,1,1,1,1,1,C
512315000,512315999,1,1,1,1,1,C
512316000,512316999,1,1,1,1,1,C
512411000,512411999,1,1,1,1,1,C
512412000,512412999,1,1,1,1,1,C
512425000,512425999,1,1,1,1,1,D
512431000,512431999,1,1,1,1,1,C
512466000,512466999,1,1,1,1,1,C
513685000,513685999,1,1,1,1,1,C
514027000,514027999,1,1,1,1,1,C
514906000,514906999,1,1,1,1,1,C
514957000,514957999,1,1,1,1,1,C
514958000,514958999,1,1,1,1,1,C
515672000,515672999,1,1,1,1,1,C
517636000,517636999,1,1,1,1,1,C
517650000,517650999,1,1,1,1,1,C
518212000,518212999,1,1,1,1,1,C
518364000,518364999,1,1,1,1,1,C
518377000,518377999,1,1,1,1,1,C
518378000,518378999,1,1,1,1,1,C
518379000,518379999,1,1,1,1,1,C
518474000,518474999,1,1,1,1,1,C
518475000,518475999,1,1,1,1,1,C
518476000,518476999,1,1,1,1,1,C
518710000,518710999,1,1,1,1,1,C
518718000,518718999,1,1,1,1,1,C
518905000,518905999,1,1,1,1,1,C
519412000,519412999,1,1,1,1,1,C
519413000,519413999,1,1,1,1,1,C
519498000,519498999,1,1,1,1,1,C
519961000,519961999,1,1,1,1,1,C
520082000,520082999,1,1,1,1,1,C
520083000,520083999,1,1,1,1,1,C
520108000,520108999,1,1,1,1,1,C
520131000,520131999,1,1,1,1,1,C
520152000,520152999,1,1,1,1,1,C
520169000,520169999,1,1,1,1,1,C
520194000,520194999,1,1,1,1,1,C
520382000,520382999,1,1,1,1,1,C
521302000,521302999,1,1,1,1,1,C
521899000,521899999,1,1,1,1,1,C
522001000,522001999,1,1,1,1,1,C
522964000,522964999,1,1,1,1,1,C
523036000,523036999,1,1,1,1,1,C
523959000,523959999,1,1,1,1,1,C
524011000,524011999,1,1,1,1,1,D
524031000,524031999,1,1,1,1,1,C
524047000,524047999,1,1,1,1,1,C
524070000,524070999,1,1,1,1,1,C
524090000,524090999,1,1,1,1,1,C
524091000,524091999,1,1,1,1,1,C
524094000,524094999,1,1,1,1,1,D
524374000,524374999,1,1,1,1,1,C
524864000,524864999,1,1,1,1,1,C
524865000,524865999,1,1,1,1,1,C
525498000,525498999,1,1,1,1,1,C
525745000,525745999,1,1,1,1,1,C
525746000,525746999,1,1,1,1,1,C
525998000,525998999,1,1,1,1,1,C
526410000,526410999,1,1,1,1,1,D
526836000,526836999,1,1,1,1,1,C
526855000,526855999,1,1,1,1,1,C
527414000,527414999,1,1,1,1,1,C
528020000,528020999,1,1,1,1,1,C
528057000,528057999,1,1,1,1,1,C
528708000,528708999,1,1,1,1,1,C
528709000,528709999,1,1,1,1,1,C
528856000,528856999,1,1,1,1,1,C
528931000,528931999,1,1,1,1,1,C
528948000,528948999,1,1,1,1,1,C
530970000,530970999,1,1,1,1,1,C
530980000,530989999,1,1,1,1,1,C
530990000,530990999,1,1,1,1,1,C
531659000,531659999,1,1,1,1,1,C
531693000,531693999,1,1,1,1,1,C
532420000,532429999,1,1,1,1,1,C
532430000,532439999,1,1,1,1,1,C
532450000,532450999,1,1,1,1,1,C
532458000,532458999,1,1,1,1,1,C
535910000,535919999,1,1,1,1,1,C
537830000,537839999,1,1,1,1,1,C
539867000,539867999,1,1,1,1,1,C
539868000,539868999,1,1,1,1,1,C
543098000,543098999,1,1,1,1,1,C
543159000,543159999,1,1,1,1,1,C
544033000,544033999,1,1,1,1,1,C
544210000,544210999,1,1,1,1,1,C
544243000,544243999,1,1,1,1,1,C
544887000,544887999,1,1,1,1,1,C
545324200,545324299,1,1,1,1,1,C
545392000,545392999,1,1,1,1,1,C
545393000,545393999,1,1,1,1,1,C
545431000,545431999,1,1,1,1,1,C
545447000,545447999,1,1,1,1,1,C
547766000,547766999,1,1,1,1,1,C
548478000,548478999,1,1,1,1,1,C
548738000,548738999,1,1,1,1,1,C
548838000,548838999,1,1,1,1,1,C
548844000,548844999,1,1,1,1,1,C
548943000,548943999,1,1,1,1,1,C
549633000,549633999,1,1,1,1,1,C
550213000,550213999,1,1,1,1,1,C
552245000,552245999,1,1,1,1,1,D
552288000,552288999,1,1,1,1,1,C
552398000,552398999,1,1,1,1,1,C
552534000,552534999,1,1,1,1,1,C
552587000,552587999,1,1,1,1,1,C
552742000,552742999,1,1,1,1,1,C
552794000,552794999,1,1,1,1,1,C
552801000,552801999,1,1,1,1,1,C
553131000,553131999,1,1,1,1,1,C
553242000,553242999,1,1,1,1,1,C
556610000,556610999,1,1,1,1,1,C
556617000,556617999,1,1,1,1,1,C
557080000,557080999,1,1,1,1,1,C
558360000,558360999,1,1,1,1,1,C
558730000,558730999,1,1,1,1,1,C
558868000,558868999,1,1,1,1,1,C
558894000,558894999,1,1,1,1,1,C
558895000,558895999,1,1,1,1,1,C
558916000,558916999,1,1,1,1,1,C
559051000,559051999,1,1,1,1,1,C
601382000,601382999,1,1,1,1,1,D
601428000,601428999,1,1,1,1,1,D
602907000,602907999,1,1,1,1,1,D
602969000,602969999,1,1,1,1,1,D
603265130,603261399,1,1,1,1,1,D
603367000,603367999,1,1,1,1,1,D
603601000,603601999,1,1,1,1,1,D
603694000,603694999,1,1,1,1,1,D
603708000,603708999,1,1,1,1,1,D
620009000,620009999,1,1,1,1,1,D
620010000,620010999,1,1,1,1,1,D
620011000,620011999,1,1,1,1,1,D
620013000,620013999,1,1,1,1,1,D
620015000,620015999,1,1,1,1,1,D
620016000,620016999,1,1,1,1,1,D
620017000,620017999,1,1,1,1,1,D
620019000,620019999,1,1,1,1,1,D
620021000,620021999,1,1,1,1,1,D
620024000,620024999,1,1,1,1,1,D
620025000,620025999,1,1,1,1,1,D
620026000,620026999,1,1,1,1,1,D
620027000,620027999,1,1,1,1,1,D
620028000,620028999,1,1,1,1,1,D
620029000,620029999,1,1,1,1,1,D
620030000,620030999,1,1,1,1,1,D
620031000,620031999,1,1,1,1,1,D
620035000,620035999,1,1,1,1,1,D
620037000,620037999,1,1,1,1,1,D
620038000,620038999,1,1,1,1,1,D
620039000,620039999,1,1,1,1,1,D
620040000,620040999,1,1,1,1,1,D
620041000,620041999,1,1,1,1,1,D
620043000,620043999,1,1,1,1,1,D
620046000,620046999,1,1,1,1,1,D
620048000,620048999,1,1,1,1,1,D
620050000,620050999,1,1,1,1,1,D
620051000,620051999,1,1,1,1,1,D
620052000,620052999,1,1,1,1,1,D
620053000,620053999,1,1,1,1,1,D
620054000,620054999,1,1,1,1,1,D
620055000,620055999,1,1,1,1,1,D
620056000,620056999,1,1,1,1,1,D
620058000,620058999,1,1,1,1,1,D
620059000,620059999,1,1,1,1,1,D
620060000,620060999,1,1,1,1,1,D
620061000,620061999,1,1,1,1,1,D
620062000,620062999,1,1,1,1,1,D
620063000,620063999,1,1,1,1,1,D
620064000,620064999,1,1,1,1,1,D
620067000,620067999,1,1,1,1,1,D
620070000,620070999,1,1,1,1,1,D
620072000,620072999,1,1,1,1,1,D
620073000,620073999,1,1,1,1,1,D
620076000,620076999,1,1,1,1,1,D
620077000,620077999,1,1,1,1,1,D
620079000,620079999,1,1,1,1,1,D
620081000,620081999,1,1,1,1,1,D
620082000,620082999,1,1,1,1,1,D
620085000,620085999,1,1,1,1,1,D
620086000,620086999,1,1,1,1,1,D
620087000,620087999,1,1,1,1,1,D
620088000,620088999,1,1,1,1,1,D
620089000,620089999,1,1,1,1,1,D
620090000,620090999,1,1,1,1,1,D
620091000,620091999,1,1,1,1,1,D
620093000,620093999,1,1,1,1,1,D
620094000,620094999,1,1,1,1,1,D
620096000,620096999,1,1,1,1,1,D
620101000,620101999,1,1,1,1,1,D
620103000,620103999,1,1,1,1,1,D
620105000,620105999,1,1,1,1,1,D
620106000,620106999,1,1,1,1,1,D
620107000,620107999,1,1,1,1,1,D
620108000,620108999,1,1,1,1,1,D
620110000,620110999,1,1,1,1,1,D
620114000,620114999,1,1,1,1,1,D
620118000,620118999,1,1,1,1,1,D
620120000,620120999,1,1,1,1,1,D
620121000,620121999,1,1,1,1,1,D
620123000,620123999,1,1,1,1,1,D
620124000,620124999,1,1,1,1,1,D
620125000,620125999,1,1,1,1,1,D
620126000,620126999,1,1,1,1,1,D
620129000,620129999,1,1,1,1,1,D
620131000,620131999,1,1,1,1,1,D
620132000,620132999,1,1,1,1,1,D
620134000,620134999,1,1,1,1,1,D
620136000,620136999,1,1,1,1,1,D
620138000,620138999,1,1,1,1,1,D
620139000,620139999,1,1,1,1,1,D
620140000,620140999,1,1,1,1,1,D
620141000,620141999,1,1,1,1,1,D
620142000,620142999,1,1,1,1,1,D
620143000,620143999,1,1,1,1,1,D
620144000,620144999,1,1,1,1,1,D
620146000,620146999,1,1,1,1,1,D
620147000,620147999,1,1,1,1,1,D
620148000,620148999,1,1,1,1,1,D
620149000,620149999,1,1,1,1,1,D
620150000,620150999,1,1,1,1,1,D
620152000,620152999,1,1,1,1,1,D
620153000,620153999,1,1,1,1,1,D
620155000,620155999,1,1,1,1,1,D
620156000,620156999,1,1,1,1,1,D
620158000,620158999,1,1,1,1,1,D
620159000,620159999,1,1,1,1,1,D
620161000,620161999,1,1,1,1,1,D
620162000,620162999,1,1,1,1,1,D
620163000,620163999,1,1,1,1,1,D
620175000,620175999,1,1,1,1,1,D
620180000,620180999,1,1,1,1,1,D
620181000,620181999,1,1,1,1,1,D
620183000,620183999,1,1,1,1,1,D
620184000,620184999,1,1,1,1,1,D
620185000,620185999,1,1,1,1,1,D
620186000,620186999,1,1,1,1,1,D
620187000,620187999,1,1,1,1,1,D
620190000,620190999,1,1,1,1,1,D
620191000,620191999,1,1,1,1,1,D
620192000,620192999,1,1,1,1,1,D
620193000,620193999,1,1,1,1,1,D
620194000,620194999,1,1,1,1,1,D
620196000,620196999,1,1,1,1,1,D
620197000,620197999,1,1,1,1,1,D
620198000,620198999,1,1,1,1,1,D
620199000,620199999,1,1,1,1,1,D
620200000,620200999,1,1,1,1,1,D
620202000,620202999,1,1,1,1,1,D
620203000,620203999,1,1,1,1,1,D
620204000,620204999,1,1,1,1,1,D
620205000,620205999,1,1,1,1,1,D
620206000,620206999,1,1,1,1,1,D
620207000,620207999,1,1,1,1,1,D
620208000,620208999,1,1,1,1,1,D
620209000,620209999,1,1,1,1,1,D
620210000,620210999,1,1,1,1,1,D
620211000,620211999,1,1,1,1,1,D
620213000,620213999,1,1,1,1,1,D
620214000,620214999,1,1,1,1,1,D
620218000,620218999,1,1,1,1,1,D
620220000,620220999,1,1,1,1,1,D
620221000,620221999,1,1,1,1,1,D
620223000,620223999,1,1,1,1,1,D
620224000,620224999,1,1,1,1,1,D
620225000,620225999,1,1,1,1,1,D
620226000,620226999,1,1,1,1,1,D
620228000,620228999,1,1,1,1,1,D
620229000,620229999,1,1,1,1,1,D
620230000,620230999,1,1,1,1,1,D
620231000,620231999,1,1,1,1,1,D
620232000,620232999,1,1,1,1,1,D
620233000,620233999,1,1,1,1,1,D
620234000,620234999,1,1,1,1,1,D
620235000,620235999,1,1,1,1,1,D
620236000,620236999,1,1,1,1,1,D
620239000,620239999,1,1,1,1,1,D
620242000,620242999,1,1,1,1,1,D
620244000,620244999,1,1,1,1,1,D
620245000,620245999,1,1,1,1,1,D
620246000,620246999,1,1,1,1,1,D
620247000,620247999,1,1,1,1,1,D
620248000,620248999,1,1,1,1,1,D
620249000,620249999,1,1,1,1,1,D
620250000,620250999,1,1,1,1,1,D
620251000,620251999,1,1,1,1,1,D
620253000,620253999,1,1,1,1,1,D
620254000,620254999,1,1,1,1,1,D
620256000,620256999,1,1,1,1,1,D
620257000,620257999,1,1,1,1,1,D
620259000,620259999,1,1,1,1,1,D
620262000,620262999,1,1,1,1,1,D
620263000,620263999,1,1,1,1,1,D
620264000,620264999,1,1,1,1,1,D
620265000,620265999,1,1,1,1,1,D
620266000,620266999,1,1,1,1,1,D
620267000,620267999,1,1,1,1,1,D
620268000,620268999,1,1,1,1,1,D
620271000,620271999,1,1,1,1,1,D
620272000,620272999,1,1,1,1,1,D
620273000,620273999,1,1,1,1,1,D
620274000,620274999,1,1,1,1,1,D
620275000,620275999,1,1,1,1,1,D
620276000,620276999,1,1,1,1,1,D
620277000,620277999,1,1,1,1,1,D
620278000,620278999,1,1,1,1,1,D
620279000,620279999,1,1,1,1,1,D
620280000,620289999,1,1,1,1,1,D
620290000,620299999,1,1,1,1,1,D
620500000,620599999,1,1,1,1,1,D
620614000,620614999,1,1,1,1,1,D
620615000,620615999,1,1,1,1,1,D
620616000,620616999,1,1,1,1,1,D
620617000,620617999,1,1,1,1,1,D
620618000,620618999,1,1,1,1,1,D
620619000,620619999,1,1,1,1,1,D
620620000,620629999,1,1,1,1,1,D
620630000,620639999,1,1,1,1,1,D
620640000,620649999,1,1,1,1,1,D
620650000,620659999,1,1,1,1,1,D
620660000,620669999,1,1,1,1,1,D
620670000,620679999,1,1,1,1,1,D
620680000,620689999,1,1,1,1,1,D
620690000,620699999,1,1,1,1,1,D
620700000,620799999,1,1,1,1,1,D
620800000,620899999,1,1,1,1,1,D
620900000,620999999,1,1,1,1,1,D
621000000,621099999,1,1,1,1,1,D
621100000,621109999,1,1,1,1,1,D
621120000,621129999,1,1,1,1,1,D
621130000,621139999,1,1,1,1,1,D
621140000,621149999,1,1,1,1,1,D
621150000,621159999,1,1,1,1,1,D
621160000,621169999,1,1,1,1,1,D
621170000,621179999,1,1,1,1,1,D
621180000,621189999,1,1,1,1,1,D
621190000,621199999,1,1,1,1,1,D
621200000,621299999,1,1,1,1,1,D
621300000,621399999,1,1,1,1,1,D
621400000,621499999,1,1,1,1,1,D
621500000,621599999,1,1,1,1,1,D
621600000,621699999,1,1,1,1,1,D
621700000,621799999,1,1,1,1,1,D
621800000,621809999,1,1,1,1,1,D
621810000,621819999,1,1,1,1,1,D
621820000,621829999,1,1,1,1,1,D
621840000,621849999,1,1,1,1,1,D
621850000,621859999,1,1,1,1,1,D
621870000,621870999,1,1,1,1,1,D
621871000,621871999,1,1,1,1,1,D
621872000,621872999,1,1,1,1,1,D
621873000,621873999,1,1,1,1,1,D
621874000,621874999,1,1,1,1,1,D
621875000,621875999,1,1,1,1,1,D
621876000,621876999,1,1,1,1,1,D
621877000,621877999,1,1,1,1,1,D
621879000,621879999,1,1,1,1,1,D
621890000,621899999,1,1,1,1,1,D
621900000,621909999,1,1,1,1,1,D
621910000,621919999,1,1,1,1,1,D
621920000,621929999,1,1,1,1,1,D
621930000,621939999,1,1,1,1,1,D
621940000,621949999,1,1,1,1,1,D
621950000,621959999,1,1,1,1,1,D
621960000,621969999,1,1,1,1,1,D
621970000,621970999,1,1,1,1,1,D
621971000,621971999,1,1,1,1,1,D
621972000,621972999,1,1,1,1,1,D
621973000,621973999,1,1,1,1,1,D
621974000,621974999,1,1,1,1,1,D
621975000,621975999,1,1,1,1,1,D
621977000,621977999,1,1,1,1,1,D
622126000,622126999,1,1,1,1,1,D
622127000,622127999,1,1,1,1,1,D
622128000,622128999,1,1,1,1,1,D
622129000,622129999,1,1,1,1,1,D
622130000,622130999,1,1,1,1,1,C
622131000,622131999,1,1,1,1,1,D
622132000,622132999,1,1,1,1,1,D
622133000,622133999,1,1,1,1,1,D
622134000,622134999,1,1,1,1,1,D
622135000,622135999,1,1,1,1,1,D
622136000,622136999,1,1,1,1,1,D
622137000,622137999,1,1,1,1,1,D
622138000,622138999,1,1,1,1,1,D
622139000,622139999,1,1,1,1,1,D
622140000,622140999,1,1,1,1,1,D
622141000,622141999,1,1,1,1,1,D
622142000,622142999,1,1,1,1,1,C
622143000,622143999,1,1,1,1,1,D
622144000,622144999,1,1,1,1,1,D
622145000,622145999,1,1,1,1,1,C
622146000,622146999,1,1,1,1,1,D
622147000,622147999,1,1,1,1,1,D
622148000,622148999,1,1,1,1,1,C
622149000,622149999,1,1,1,1,1,C
622150000,622150999,1,1,1,1,1,D
622151000,622151999,1,1,1,1,1,D
622152000,622152999,1,1,1,1,1,D
622153000,622153999,1,1,1,1,1,D
622154000,622154999,1,1,1,1,1,D
622155000,622155999,1,1,1,1,1,C
622156000,622156999,1,1,1,1,1,C
622157000,622157999,1,1,1,1,1,C
622158000,622158999,1,1,1,1,1,C
622159000,622159999,1,1,1,1,1,C
622160000,622160999,1,1,1,1,1,C
622161000,622161999,1,1,1,1,1,C
622162000,622162999,1,1,1,1,1,D
622163000,622163999,1,1,1,1,1,C
622164000,622164999,1,1,1,1,1,D
622165000,622165999,1,1,1,1,1,D
622166000,622166999,1,1,1,1,1,C
622167000,622167999,1,1,1,1,1,D
622168000,622168999,1,1,1,1,1,C
622169000,622169999,1,1,1,1,1,D
622170000,622170999,1,1,1,1,1,D
622171000,622171999,1,1,1,1,1,C
622172000,622172999,1,1,1,1,1,D
622173000,622173999,1,1,1,1,1,D
622174000,622174999,1,1,1,1,1,D
622175000,622175999,1,1,1,1,1,C
622176000,622176999,1,1,1,1,1,C
622177000,622177999,1,1,1,1,1,C
622178000,622178999,1,1,1,1,1,C
622179000,622179999,1,1,1,1,1,C
622180000,622189999,1,1,1,1,1,D
622190000,622190999,1,1,1,1,1,C
622191000,622191999,1,1,1,1,1,C
622192000,622192999,1,1,1,1,1,C
622193000,622193999,1,1,1,1,1,C
622194000,622194999,1,1,1,1,1,D
622195000,622195999,1,1,1,1,1,C
622196000,622196999,1,1,1,1,1,C
622197000,622197999,1,1,1,1,1,C
622198000,622198999,1,1,1,1,1,C
622199000,622199999,1,1,1,1,1,D
622200000,622200999,1,1,1,1,1,D
622201000,622201999,1,1,1,1,1,C
622202000,622202999,1,1,1,1,1,D
622203000,622203999,1,1,1,1,1,D
622204000,622204999,1,1,1,1,1,C
622205000,622205999,1,1,1,1,1,C
622206000,622206999,1,1,1,1,1,C
622207000,622207999,1,1,1,1,1,C
622208000,622208999,1,1,1,1,1,D
622209000,622209999,1,1,1,1,1,C
622210000,622219999,1,1,1,1,1,C
622220000,622229999,1,1,1,1,1,C
622230000,622239999,1,1,1,1,1,C
622240000,622240999,1,1,1,1,1,C
622241000,622241999,1,1,1,1,1,D
622242000,622242999,1,1,1,1,1,D
622243000,622243999,1,1,1,1,1,D
622244000,622244999,1,1,1,1,1,D
622245000,622245999,1,1,1,1,1,C
622246000,622246999,1,1,1,1,1,C
622247000,622247999,1,1,1,1,1,D
622248000,622248999,1,1,1,1,1,D
622249000,622249999,1,1,1,1,1,D
622250000,622250999,1,1,1,1,1,C
622251000,622251999,1,1,1,1,1,C
622252000,622252999,1,1,1,1,1,C
622253000,622253999,1,1,1,1,1,C
622254000,622254999,1,1,1,1,1,C
622255000,622255999,1,1,1,1,1,C
622256000,622256999,1,1,1,1,1,C
622257000,622257999,1,1,1,1,1,C
622258000,622258999,1,1,1,1,1,D
622259000,622259999,1,1,1,1,1,D
622260000,622260999,1,1,1,1,1,D
622261000,622261999,1,1,1,1,1,D
622262000,622262999,1,1,1,1,1,D
622263000,622263999,1,1,1,1,1,C
622264000,622264999,1,1,1,1,1,C
622265000,622265999,1,1,1,1,1,C
622266000,622266999,1,1,1,1,1,C
622267000,622267999,1,1,1,1,1,D
622268000,622268999,1,1,1,1,1,C
622269000,622269999,1,1,1,1,1,C
622270000,622270999,1,1,1,1,1,C
622271000,622271999,1,1,1,1,1,D
622272000,622272999,1,1,1,1,1,D
622273000,622273999,1,1,1,1,1,D
622274000,622274999,1,1,1,1,1,D
622275000,622275999,1,1,1,1,1,D
622276000,622276999,1,1,1,1,1,C
622277000,622277999,1,1,1,1,1,C
622278000,622278999,1,1,1,1,1,D
622279000,622279999,1,1,1,1,1,D
622280000,622280999,1,1,1,1,1,D
622281000,622281999,1,1,1,1,1,D
622282000,622282999,1,1,1,1,1,C
622283000,622283999,1,1,1,1,1,C
622284000,622284999,1,1,1,1,1,C
622285000,622285999,1,1,1,1,1,C
622286000,622286999,1,1,1,1,1,C
622287000,622287999,1,1,1,1,1,C
622288000,622288999,1,1,1,1,1,C
622289000,622289999,1,1,1,1,1,C
622290000,622290999,1,1,1,1,1,C
622291000,622291999,1,1,1,1,1,D
622292000,622292999,1,1,1,1,1,D
622293000,622293999,1,1,1,1,1,C
622294000,622294999,1,1,1,1,1,C
622295000,622295999,1,1,1,1,1,C
622296000,622296999,1,1,1,1,1,C
622297000,622297999,1,1,1,1,1,D
622298000,622298999,1,1,1,1,1,D
622299000,622299999,1,1,1,1,1,C
622300000,622300999,1,1,1,1,1,C
622301000,622301999,1,1,1,1,1,D
622302000,622302999,1,1,1,1,1,D
622303000,622303999,1,1,1,1,1,C
622304000,622304999,1,1,1,1,1,C
622305000,622305999,1,1,1,1,1,D
622306000,622306999,1,1,1,1,1,D
622307000,622307999,1,1,1,1,1,D
622308000,622308999,1,1,1,1,1,D
622309000,622309999,1,1,1,1,1,D
622310000,622310999,1,1,1,1,1,D
622311000,622311999,1,1,1,1,1,D
622312000,622312999,1,1,1,1,1,D
622313000,622313999,1,1,1,1,1,D
622314000,622314999,1,1,1,1,1,C
622315000,622315999,1,1,1,1,1,C
622316000,622316999,1,1,1,1,1,D
622317000,622317999,1,1,1,1,1,C
622318000,622318999,1,1,1,1,1,C
622319000,622319999,1,1,1,1,1,D
622320000,622320999,1,1,1,1,1,D
622321000,622321999,1,1,1,1,1,C
622322000,622322999,1,1,1,1,1,D
